step,action,x,y,map,direction,hp,battle,reward,visited_tiles,terminated,truncated,episode_reward
1,Action.UP,5,4,38,1.0,0,0,50.0,0,False,False,50.0
2,Action.RIGHT,6,4,38,3.0,0,0,0.0,0,False,False,50.0
3,Action.UP,6,3,38,1.0,0,0,0.0,0,False,False,50.0
4,Action.RIGHT,7,3,38,3.0,0,0,0.0,0,False,False,50.0
5,Action.UP,7,2,38,1.0,0,0,0.0,0,False,False,50.0
6,Action.UP,7,1,37,1.0,0,0,60.0,0,False,False,110.0
7,Action.B,7,1,37,1.0,0,0,1.0,0,False,False,111.0
8,Action.NO_OP,7,1,37,1.0,0,0,0.0,0,False,False,111.0
9,Action.DOWN,7,1,37,0.0,0,0,-0.03,0,False,False,110.97
10,Action.LEFT,6,2,37,2.0,0,0,0.0,0,False,False,110.97
11,Action.LEFT,5,2,37,2.0,0,0,0.0,0,False,False,110.97
12,Action.NO_OP,5,2,37,2.0,0,0,1.0,0,False,False,111.97
13,Action.NO_OP,5,2,37,2.0,0,0,0.0,0,False,False,111.97
14,Action.NO_OP,5,2,37,2.0,0,0,-0.03,0,False,False,111.94
15,Action.NO_OP,5,2,37,2.0,0,0,-0.04,0,False,False,111.89999999999999
16,Action.NO_OP,5,2,37,2.0,0,0,-0.05,0,False,False,111.85
17,Action.B,5,2,37,2.0,0,0,-0.06,0,False,False,111.78999999999999
18,Action.B,5,2,37,2.0,0,0,-0.07,0,False,False,111.72
19,Action.B,5,2,37,2.0,0,0,-0.08,0,False,False,111.64
20,Action.B,5,2,37,2.0,0,0,-0.09,0,False,False,111.55
21,Action.B,5,2,37,2.0,0,0,-0.1,0,False,False,111.45
22,Action.B,5,2,37,2.0,0,0,-0.1,0,False,False,111.35000000000001
23,Action.A,5,2,37,2.0,0,0,-0.1,0,False,False,111.25000000000001
24,Action.A,5,2,37,2.0,0,0,-0.1,0,False,False,111.15000000000002
25,Action.A,5,2,37,2.0,0,0,-0.1,0,False,False,111.05000000000003
26,Action.A,5,2,37,2.0,0,0,-0.1,0,False,False,110.95000000000003
27,Action.LEFT,4,2,37,2.0,0,0,0.0,0,False,False,110.95000000000003
28,Action.NO_OP,4,2,37,2.0,0,0,1.0,0,False,False,111.95000000000003
29,Action.A,4,2,37,2.0,0,0,0.0,0,False,False,111.95000000000003
30,Action.LEFT,3,2,37,2.0,0,0,0.0,0,False,False,111.95000000000003
31,Action.LEFT,2,2,37,2.0,0,0,0.0,0,False,False,111.95000000000003
32,Action.LEFT,1,2,37,2.0,0,0,0.0,0,False,False,111.95000000000003
33,Action.LEFT,0,2,37,2.0,0,0,0.0,0,False,False,111.95000000000003
34,Action.DOWN,0,3,37,0.0,0,0,0.0,0,False,False,111.95000000000003
35,Action.A,0,3,37,0.0,0,0,1.0,0,False,False,112.95000000000003
36,Action.A,0,3,37,0.0,0,0,0.0,0,False,False,112.95000000000003
37,Action.NO_OP,0,3,37,0.0,0,0,-0.03,0,False,False,112.92000000000003
38,Action.A,0,3,37,0.0,0,0,-0.04,0,False,False,112.88000000000002
39,Action.A,0,3,37,0.0,0,0,-0.05,0,False,False,112.83000000000003
40,Action.A,0,3,37,0.0,0,0,-0.06,0,False,False,112.77000000000002
41,Action.LEFT,0,3,37,2.0,0,0,-0.07,0,False,False,112.70000000000003
42,Action.A,0,3,37,2.0,0,0,-0.08,0,False,False,112.62000000000003
43,Action.A,0,3,37,2.0,0,0,-0.09,0,False,False,112.53000000000003
44,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,112.43000000000004
45,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,112.33000000000004
46,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,112.23000000000005
47,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,112.13000000000005
48,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,112.03000000000006
49,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,111.93000000000006
50,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,111.83000000000007
51,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,109.73000000000008
52,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,107.63000000000008
53,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,105.53000000000009
54,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,103.43000000000009
55,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,101.3300000000001
56,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,99.2300000000001
57,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,97.13000000000011
58,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,95.03000000000011
59,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,92.93000000000012
60,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,90.83000000000013
61,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,88.73000000000013
62,Action.A,0,3,37,2.0,0,0,-2.1,0,False,False,86.63000000000014
63,Action.B,0,3,37,2.0,0,0,-0.1,0,False,False,86.53000000000014
64,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,86.43000000000015
65,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,86.33000000000015
66,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,86.23000000000016
67,Action.NO_OP,0,3,37,2.0,0,0,-0.1,0,False,False,86.13000000000017
68,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,86.03000000000017
69,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,85.93000000000018
70,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,85.83000000000018
71,Action.A,0,3,37,2.0,0,0,-0.1,0,False,False,85.73000000000019
72,Action.DOWN,0,4,37,0.0,0,0,0.0,0,False,False,85.73000000000019
73,Action.B,0,4,37,0.0,0,0,1.0,0,False,False,86.73000000000019
74,Action.A,0,4,37,0.0,0,0,0.0,0,False,False,86.73000000000019
75,Action.A,0,4,37,0.0,0,0,-0.03,0,False,False,86.70000000000019
76,Action.A,0,4,37,0.0,0,0,-0.04,0,False,False,86.66000000000018
77,Action.A,0,4,37,0.0,0,0,-0.05,0,False,False,86.61000000000018
78,Action.A,0,4,37,0.0,0,0,-0.06,0,False,False,86.55000000000018
79,Action.A,0,4,37,0.0,0,0,-0.07,0,False,False,86.48000000000019
80,Action.A,0,4,37,0.0,0,0,-0.08,0,False,False,86.40000000000019
81,Action.A,0,4,37,0.0,0,0,-0.09,0,False,False,86.31000000000019
82,Action.NO_OP,0,4,37,0.0,0,0,-0.1,0,False,False,86.21000000000019
83,Action.A,0,4,37,0.0,0,0,-0.1,0,False,False,86.1100000000002
84,Action.DOWN,0,5,37,0.0,0,0,0.0,0,False,False,86.1100000000002
85,Action.RIGHT,1,5,37,3.0,0,0,0.0,0,False,False,86.1100000000002
86,Action.RIGHT,2,5,37,3.0,0,0,0.0,0,False,False,86.1100000000002
87,Action.B,2,5,37,3.0,0,0,1.0,0,False,False,87.1100000000002
88,Action.B,2,5,37,3.0,0,0,0.0,0,False,False,87.1100000000002
89,Action.RIGHT,2,5,37,3.0,0,0,-0.03,0,False,False,87.0800000000002
90,Action.B,2,5,37,3.0,0,0,-0.04,0,False,False,87.04000000000019
91,Action.B,2,5,37,3.0,0,0,-0.05,0,False,False,86.9900000000002
92,Action.B,2,5,37,3.0,0,0,-0.06,0,False,False,86.93000000000019
93,Action.NO_OP,2,5,37,3.0,0,0,-0.07,0,False,False,86.8600000000002
94,Action.A,2,5,37,3.0,0,0,-0.08,0,False,False,86.7800000000002
95,Action.RIGHT,2,5,37,3.0,0,0,-0.09,0,False,False,86.6900000000002
96,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,86.5900000000002
97,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,86.49000000000021
98,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,86.39000000000021
99,Action.A,2,5,37,3.0,0,0,-0.1,0,False,False,86.29000000000022
100,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,86.19000000000023
101,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,86.09000000000023
102,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,85.99000000000024
103,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,85.89000000000024
104,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,85.79000000000025
105,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,85.69000000000025
106,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,85.59000000000026
107,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,85.49000000000026
108,Action.NO_OP,2,5,37,3.0,0,0,-0.1,0,False,False,85.39000000000027
109,Action.NO_OP,2,5,37,3.0,0,0,-0.1,0,False,False,85.29000000000028
110,Action.NO_OP,2,5,37,3.0,0,0,-0.1,0,False,False,85.19000000000028
111,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,85.09000000000029
112,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,84.9900000000003
113,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,84.8900000000003
114,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,84.7900000000003
115,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,84.69000000000031
116,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,84.59000000000032
117,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,84.49000000000032
118,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,84.39000000000033
119,Action.RIGHT,2,5,37,3.0,0,0,-0.1,0,False,False,84.29000000000033
120,Action.DOWN,2,6,37,0.0,0,0,0.0,0,False,False,84.29000000000033
121,Action.RIGHT,3,6,37,3.0,0,0,0.0,0,False,False,84.29000000000033
122,Action.RIGHT,4,6,37,3.0,0,0,0.0,0,False,False,84.29000000000033
123,Action.RIGHT,5,6,37,3.0,0,0,0.0,0,False,False,84.29000000000033
124,Action.LEFT,4,6,37,2.0,0,0,1.0,0,False,False,85.29000000000033
125,Action.A,4,6,37,2.0,0,0,0.0,0,False,False,85.29000000000033
126,Action.A,4,6,37,2.0,0,0,-0.03,0,False,False,85.26000000000033
127,Action.RIGHT,5,6,37,3.0,0,0,1.0,0,False,False,86.26000000000033
128,Action.RIGHT,6,6,37,3.0,0,0,0.0,0,False,False,86.26000000000033
129,Action.B,6,6,37,3.0,0,0,1.0,0,False,False,87.26000000000033
130,Action.LEFT,5,6,37,2.0,0,0,0.0,0,False,False,87.26000000000033
131,Action.UP,5,5,37,1.0,0,0,0.0,0,False,False,87.26000000000033
132,Action.DOWN,5,6,37,0.0,0,0,-0.03,0,False,False,87.23000000000033
133,Action.UP,5,5,37,1.0,0,0,1.0,0,False,False,88.23000000000033
134,Action.DOWN,5,6,37,0.0,0,0,-0.04,0,False,False,88.19000000000032
135,Action.RIGHT,6,6,37,3.0,0,0,0.0,0,False,False,88.19000000000032
136,Action.B,6,6,37,3.0,0,0,-0.03,0,False,False,88.16000000000032
137,Action.LEFT,5,6,37,2.0,0,0,-0.05,0,False,False,88.11000000000033
138,Action.LEFT,4,6,37,2.0,0,0,-0.04,0,False,False,88.07000000000032
139,Action.RIGHT,5,6,37,3.0,0,0,-0.06,0,False,False,88.01000000000032
140,Action.LEFT,4,6,37,2.0,0,0,-0.05,0,False,False,87.96000000000032
141,Action.RIGHT,5,6,37,3.0,0,0,-0.07,0,False,False,87.89000000000033
142,Action.LEFT,4,6,37,2.0,0,0,-0.06,0,False,False,87.83000000000033
143,Action.A,4,6,37,2.0,0,0,-0.07,0,False,False,87.76000000000033
144,Action.RIGHT,5,6,37,3.0,0,0,-0.08,0,False,False,87.68000000000033
145,Action.LEFT,4,6,37,2.0,0,0,-0.08,0,False,False,87.60000000000034
146,Action.B,4,6,37,2.0,0,0,-0.09,0,False,False,87.51000000000033
147,Action.B,4,6,37,2.0,0,0,-0.1,0,False,False,87.41000000000034
148,Action.B,4,6,37,2.0,0,0,-0.1,0,False,False,87.31000000000034
149,Action.B,4,6,37,2.0,0,0,-0.1,0,False,False,87.21000000000035
